number,company_id
2 28360XXX,1
2 28361XXX,1
2 28362XXX,1
2 28363XXX,1
2 28364XXX,1
2 28365XXX,1
2 28366XXX,1
2 28367XXX,1
2 28368XXX,1
2 28369XXX,1
2 28370XXX,1
2 28371XXX,1
2 28372XXX,1
2 28373XXX,1
2 28374XXX,1
2 28375XXX,1
2 28376XXX,1
2 28377XXX,1
2 28378XXX,1
2 28379XXX,1
2 28380XXX,1
2 28381XXX,1
2 28382XXX,1
2 28383XXX,1
2 28384XXX,1
2 28385XXX,1
2 28386XXX,1
2 28387XXX,1
2 28388XXX,1
2 28389XXX,1
2 28390XXX,6
2 28391XXX,6
2 28392XXX,6
2 28393XXX,6
2 28394XXX,6
2 28395XXX,6
2 28396XXX,6
2 28397XXX,6
2 28398XXX,6
2 28399XXX,6
2 28400XXX,21
2 28401XXX,21
2 28402XXX,21
2 28403XXX,21
2 28404XXX,21
2 28405XXX,21
2 28406XXX,21
2 28407XXX,21
2 28408XXX,21
2 28409XXX,21
2 28410XXX,1
2 28411XXX,1
2 28412XXX,1
2 28413XXX,1
2 28414XXX,1
2 28415XXX,1
2 28416XXX,1
2 28417XXX,1
2 28418XXX,1
2 28419XXX,1
2 28420XXX,1
2 28421XXX,1
2 28422XXX,1
2 28423XXX,1
2 28424XXX,1
2 28425XXX,1
2 28426XXX,1
2 28427XXX,1
2 28428XXX,1
2 28429XXX,1
2 28430XXX,1
2 28431XXX,1
2 28432XXX,1
2 28433XXX,1
2 28434XXX,1
2 28435XXX,1
2 28436XXX,1
2 28437XXX,1
2 28438XXX,1
2 28439XXX,1
2 28440XXX,1
2 28441XXX,1
2 28442XXX,1
2 28443XXX,1
2 28444XXX,1
2 28445XXX,1
2 28446XXX,1
2 28447XXX,1
2 28448XXX,1
2 28449XXX,1
2 28450XXX,1
2 28451XXX,1
2 28452XXX,1
2 28453XXX,1
2 28454XXX,1
2 28455XXX,1
2 28456XXX,1
2 28457XXX,1
2 28458XXX,1
2 28459XXX,1
2 28460XXX,1
2 28461XXX,1
2 28462XXX,1
2 28463XXX,1
2 28464XXX,1
2 28465XXX,1
2 28466XXX,1
2 28467XXX,1
2 28468XXX,1
2 28469XXX,1
2 28470XXX,1
2 28471XXX,1
2 28472XXX,1
2 28473XXX,1
2 28474XXX,1
2 28475XXX,1
2 28476XXX,1
2 28477XXX,1
2 28478XXX,1
2 28479XXX,1
2 28480XXX,6
2 28481XXX,6
2 28482XXX,6
2 28483XXX,6
2 28484XXX,6
2 28485XXX,6
2 28486XXX,6
2 28487XXX,6
2 28488XXX,6
2 28489XXX,6
2 28490XXX,1
2 28491XXX,1
2 28492XXX,1
2 28493XXX,1
2 28494XXX,1
2 28495XXX,1
2 28496XXX,1
2 28497XXX,1
2 28498XXX,1
2 28499XXX,1
2 28500XXX,1
2 28501XXX,1
2 28502XXX,1
2 28503XXX,1
2 28504XXX,1
2 28505XXX,1
2 28506XXX,1
2 28507XXX,1
2 28508XXX,1
2 28509XXX,1
2 28510XXX,1
2 28511XXX,1
2 28512XXX,1
2 28513XXX,1
2 28514XXX,1
2 28515XXX,1
2 28516XXX,1
2 28517XXX,1
2 28518XXX,1
2 28519XXX,1
2 28520XXX,1
2 28521XXX,1
2 28522XXX,1
2 28523XXX,1
2 28524XXX,1
2 28525XXX,1
2 28526XXX,1
2 28527XXX,1
2 28528XXX,1
2 28529XXX,1
2 28530XXX,1
2 28531XXX,1
2 28532XXX,1
2 28533XXX,1
2 28534XXX,1
2 28535XXX,1
2 28536XXX,1
2 28537XXX,1
2 28538XXX,1
2 28539XXX,1
2 28540XXX,1
2 28541XXX,1
2 28542XXX,1
2 28543XXX,1
2 28544XXX,1
2 28545XXX,1
2 28546XXX,1
2 28547XXX,1
2 28548XXX,1
2 28549XXX,1
2 28550XXX,1
2 28551XXX,1
2 28552XXX,1
2 28553XXX,1
2 28554XXX,1
2 28555XXX,1
2 28556XXX,1
2 28557XXX,1
2 28558XXX,1
2 28559XXX,1
2 28560XXX,1
2 28561XXX,1
2 28562XXX,1
2 28563XXX,1
2 28564XXX,1
2 28565XXX,1
2 28566XXX,1
2 28567XXX,1
2 28568XXX,1
2 28569XXX,1
2 28570XXX,1
2 28571XXX,1
2 28572XXX,1
2 28573XXX,1
2 28574XXX,1
2 28575XXX,1
2 28576XXX,1
2 28577XXX,1
2 28578XXX,1
2 28579XXX,1
2 28580XXX,1
2 28581XXX,1
2 28582XXX,1
2 28583XXX,1
2 28584XXX,1
2 28585XXX,1
2 28586XXX,1
2 28587XXX,1
2 28588XXX,1
2 28589XXX,1
2 28590XXX,1
2 28591XXX,1
2 28592XXX,1
2 28593XXX,1
2 28594XXX,1
2 28595XXX,1
2 28596XXX,1
2 28597XXX,1
2 28598XXX,1
2 28599XXX,1
2 28600XXX,1
2 28601XXX,1
2 28602XXX,1
2 28603XXX,1
2 28604XXX,1
2 28605XXX,1
2 28606XXX,1
2 28607XXX,1
2 28608XXX,1
2 28609XXX,1
2 28610XXX,1
2 28611XXX,1
2 28612XXX,1
2 28613XXX,1
2 28614XXX,1
2 28615XXX,1
2 28616XXX,1
2 28617XXX,1
2 28618XXX,1
2 28619XXX,1
2 28620XXX,1
2 28621XXX,1
2 28622XXX,1
2 28623XXX,1
2 28624XXX,1
2 28625XXX,1
2 28626XXX,1
2 28627XXX,1
2 28628XXX,1
2 28629XXX,1
2 28630XXX,1
2 28631XXX,1
2 28632XXX,1
2 28633XXX,1
2 28634XXX,1
2 28635XXX,1
2 28636XXX,1
2 28637XXX,1
2 28638XXX,1
2 28639XXX,1
2 28640XXX,1
2 28641XXX,1
2 28642XXX,1
2 28643XXX,1
2 28644XXX,1
2 28645XXX,1
2 28646XXX,1
2 28647XXX,1
2 28648XXX,1
2 28649XXX,1
2 28650XXX,22
2 28651XXX,22
2 28652XXX,22
2 28653XXX,22
2 28654XXX,22
2 28655XXX,22
2 28656XXX,22
2 28657XXX,22
2 28658XXX,22
2 28659XXX,22
2 28660XXX,8
2 28661XXX,8
2 28662XXX,8
2 28663XXX,8
2 28664XXX,8
2 28665XXX,8
2 28666XXX,8
2 28667XXX,8
2 28668XXX,8
2 28669XXX,8
2 28670XXX,8
2 28671XXX,8
2 28672XXX,8
2 28673XXX,8
2 28674XXX,8
2 28675XXX,8
2 28676XXX,8
2 28677XXX,8
2 28678XXX,8
2 28679XXX,8
2 28680XXX,11
2 28681XXX,11
2 28682XXX,11
2 28683XXX,11
2 28684XXX,11
2 28685XXX,11
2 28686XXX,11
2 28687XXX,11
2 28688XXX,11
2 28689XXX,11
2 28690XXX,15
2 28691XXX,15
2 28692XXX,15
2 28693XXX,15
2 28694XXX,15
2 28695XXX,15
2 28696XXX,15
2 28697XXX,15
2 28698XXX,15
2 28699XXX,15
2 28700XXX,1
2 28701XXX,1
2 28702XXX,1
2 28703XXX,1
2 28704XXX,1
2 28705XXX,1
2 28706XXX,1
2 28707XXX,1
2 28708XXX,1
2 28709XXX,1
2 28710XXX,1
2 28711XXX,1
2 28712XXX,1
2 28713XXX,1
2 28714XXX,1
2 28715XXX,1
2 28716XXX,1
2 28717XXX,1
2 28718XXX,1
2 28719XXX,1
2 28720XXX,1
2 28721XXX,1
2 28722XXX,1
2 28723XXX,1
2 28724XXX,1
2 28725XXX,1
2 28726XXX,1
2 28727XXX,1
2 28728XXX,1
2 28729XXX,1
2 28730XXX,1
2 28731XXX,1
2 28732XXX,1
2 28733XXX,1
2 28734XXX,1
2 28735XXX,1
2 28736XXX,1
2 28737XXX,1
2 28738XXX,1
2 28739XXX,1
2 28740XXX,1
2 28741XXX,1
2 28742XXX,1
2 28743XXX,1
2 28744XXX,1
2 28745XXX,1
2 28746XXX,1
2 28747XXX,1
2 28748XXX,1
2 28749XXX,1
2 28750XXX,1
2 28751XXX,1
2 28752XXX,1
2 28753XXX,1
2 28754XXX,1
2 28755XXX,1
2 28756XXX,1
2 28757XXX,1
2 28758XXX,1
2 28759XXX,1
2 28760XXX,1
2 28761XXX,1
2 28762XXX,1
2 28763XXX,1
2 28764XXX,1
2 28765XXX,1
2 28766XXX,1
2 28767XXX,1
2 28768XXX,1
2 28769XXX,1
2 28770XXX,6
2 28771XXX,6
2 28772XXX,6
2 28773XXX,6
2 28774XXX,6
2 28775XXX,6
2 28776XXX,6
2 28777XXX,6
2 28778XXX,6
2 28779XXX,6
2 28780XXX,6
2 28781XXX,6
2 28782XXX,6
2 28783XXX,6
2 28784XXX,6
2 28785XXX,6
2 28786XXX,6
2 28787XXX,6
2 28788XXX,6
2 28789XXX,6
2 28790XXX,1
2 28791XXX,1
2 28792XXX,1
2 28793XXX,1
2 28794XXX,1
2 28795XXX,1
2 28796XXX,1
2 28797XXX,1
2 28798XXX,1
2 28799XXX,1
2 28800XXX,6
2 28801XXX,6
2 28802XXX,6
2 28803XXX,6
2 28804XXX,6
2 28805XXX,6
2 28806XXX,6
2 28807XXX,6
2 28808XXX,6
2 28809XXX,6
2 28810XXX,6
2 28811XXX,6
2 28812XXX,6
2 28813XXX,6
2 28814XXX,6
2 28815XXX,6
2 28816XXX,6
2 28817XXX,6
2 28818XXX,6
2 28819XXX,6
2 28820XXX,23
2 28821XXX,23
2 28822XXX,23
2 28823XXX,23
2 28824XXX,23
2 28825XXX,23
2 28826XXX,23
2 28827XXX,23
2 28828XXX,23
2 28829XXX,23
2 28830XXX,2
2 28831XXX,2
2 28832XXX,2
2 28833XXX,2
2 28834XXX,2
2 28835XXX,2
2 28836XXX,2
2 28837XXX,2
2 28838XXX,2
2 28839XXX,2
2 28840XXX,6
2 28841XXX,6
2 28842XXX,6
2 28843XXX,6
2 28844XXX,6
2 28845XXX,6
2 28846XXX,6
2 28847XXX,6
2 28848XXX,6
2 28849XXX,6
2 28850XXX,6
2 28851XXX,6
2 28852XXX,6
2 28853XXX,6
2 28854XXX,6
2 28855XXX,6
2 28856XXX,6
2 28857XXX,6
2 28858XXX,6
2 28859XXX,6
2 28860XXX,6
2 28861XXX,6
2 28862XXX,6
2 28863XXX,6
2 28864XXX,6
2 28865XXX,6
2 28866XXX,6
2 28867XXX,6
2 28868XXX,6
2 28869XXX,6
2 28870XXX,7
2 28871XXX,7
2 28872XXX,7
2 28873XXX,7
2 28874XXX,7
2 28875XXX,7
2 28876XXX,7
2 28877XXX,7
2 28878XXX,7
2 28879XXX,7
2 28880XXX,8
2 28881XXX,8
2 28882XXX,8
2 28883XXX,8
2 28884XXX,8
2 28885XXX,8
2 28886XXX,8
2 28887XXX,8
2 28888XXX,8
2 28889XXX,8
2 28890XXX,1
2 28891XXX,1
2 28892XXX,1
2 28893XXX,1
2 28894XXX,1
2 28895XXX,1
2 28896XXX,1
2 28897XXX,1
2 28898XXX,1
2 28899XXX,1
2 28900XXX,3
2 28901XXX,3
2 28902XXX,3
2 28903XXX,3
2 28904XXX,3
2 28905XXX,11
2 28906XXX,11
2 28907XXX,11
2 28908XXX,11
2 28909XXX,11
2 28910XXX,6
2 28911XXX,6
2 28912XXX,6
2 28913XXX,6
2 28914XXX,6
2 28915XXX,6
2 28916XXX,6
2 28917XXX,6
2 28918XXX,6
2 28919XXX,6
2 28920XXX,7
2 28921XXX,7
2 28922XXX,7
2 28923XXX,7
2 28924XXX,7
2 28925XXX,7
2 28926XXX,7
2 28927XXX,7
2 28928XXX,7
2 28929XXX,7
2 28930XXX,6
2 28931XXX,6
2 28932XXX,6
2 28933XXX,6
2 28934XXX,6
2 28935XXX,6
2 28936XXX,6
2 28937XXX,6
2 28938XXX,6
2 28939XXX,6
2 28940XXX,6
2 28941XXX,6
2 28942XXX,6
2 28943XXX,6
2 28944XXX,6
2 28945XXX,6
2 28946XXX,6
2 28947XXX,6
2 28948XXX,6
2 28949XXX,6
2 28950XXX,6
2 28951XXX,6
2 28952XXX,6
2 28953XXX,6
2 28954XXX,6
2 28955XXX,6
2 28956XXX,6
2 28957XXX,6
2 28958XXX,6
2 28959XXX,6
2 28960XXX,4
2 28961XXX,4
2 28962XXX,4
2 28963XXX,4
2 28964XXX,4
2 28965XXX,4
2 28966XXX,4
2 28967XXX,4
2 28968XXX,4
2 28969XXX,4
2 28970XXX,8
2 28971XXX,8
2 28972XXX,8
2 28973XXX,8
2 28974XXX,8
2 28975XXX,8
2 28976XXX,8
2 28977XXX,8
2 28978XXX,8
2 28979XXX,8
2 28980XXX,8
2 28981XXX,8
2 28982XXX,8
2 28983XXX,8
2 28984XXX,8
2 28985XXX,8
2 28986XXX,8
2 28987XXX,8
2 28988XXX,8
2 28989XXX,8
2 28990XXX,8
2 28991XXX,8
2 28992XXX,8
2 28993XXX,8
2 28994XXX,8
2 28995XXX,8
2 28996XXX,8
2 28997XXX,8
2 28998XXX,8
2 28999XXX,8
2 29000XXX,2
2 29001XXX,2
2 29002XXX,2
2 29003XXX,2
2 29004XXX,2
2 29005XXX,2
2 29006XXX,2
2 29007XXX,2
2 29008XXX,2
2 29009XXX,2
2 29010XXX,7
2 29011XXX,7
2 29012XXX,7
2 29013XXX,7
2 29014XXX,7
2 29015XXX,7
2 29016XXX,7
2 29017XXX,7
2 29018XXX,7
2 29019XXX,7
2 29020XXX,8
2 29021XXX,8
2 29022XXX,8
2 29023XXX,8
2 29024XXX,8
2 29025XXX,8
2 29026XXX,8
2 29027XXX,8
2 29028XXX,8
2 29029XXX,8
2 29030XXX,8
2 29031XXX,8
2 29032XXX,8
2 29033XXX,8
2 29034XXX,8
2 29035XXX,8
2 29036XXX,8
2 29037XXX,8
2 29038XXX,8
2 29039XXX,8
2 29040XXX,8
2 29041XXX,8
2 29042XXX,8
2 29043XXX,8
2 29044XXX,8
2 29045XXX,8
2 29046XXX,8
2 29047XXX,8
2 29048XXX,8
2 29049XXX,8
2 29050XXX,6
2 29051XXX,6
2 29052XXX,6
2 29053XXX,6
2 29054XXX,6
2 29055XXX,6
2 29056XXX,6
2 29057XXX,6
2 29058XXX,6
2 29059XXX,6
2 29060XXX,6
2 29061XXX,6
2 29062XXX,6
2 29063XXX,6
2 29064XXX,6
2 29065XXX,6
2 29066XXX,6
2 29067XXX,6
2 29068XXX,6
2 29069XXX,6
2 29070XXX,6
2 29071XXX,6
2 29072XXX,6
2 29073XXX,6
2 29074XXX,6
2 29075XXX,6
2 29076XXX,6
2 29077XXX,6
2 29078XXX,6
2 29079XXX,6
2 29080XXX,6
2 29081XXX,6
2 29082XXX,6
2 29083XXX,6
2 29084XXX,6
2 29085XXX,6
2 29086XXX,6
2 29087XXX,6
2 29088XXX,6
2 29089XXX,6
2 29090XXX,6
2 29091XXX,6
2 29092XXX,6
2 29093XXX,6
2 29094XXX,6
2 29095XXX,6
2 29096XXX,6
2 29097XXX,6
2 29098XXX,6
2 29099XXX,6
2 29100XXX,1
2 29101XXX,1
2 29102XXX,1
2 29103XXX,1
2 29104XXX,1
2 29105XXX,1
2 29106XXX,1
2 29107XXX,1
2 29108XXX,1
2 29109XXX,1
2 29120XXX,4
2 29121XXX,4
2 29122XXX,4
2 29123XXX,4
2 29124XXX,4
2 29125XXX,4
2 29126XXX,4
2 29127XXX,4
2 29128XXX,4
2 29129XXX,4
2 29130XXX,4
2 29131XXX,4
2 29132XXX,4
2 29133XXX,4
2 29134XXX,4
2 29135XXX,4
2 29136XXX,4
2 29137XXX,4
2 29138XXX,4
2 29139XXX,4
2 29140XXX,24
2 29141XXX,24
2 29142XXX,24
2 29143XXX,24
2 29144XXX,24
2 29145XXX,24
2 29146XXX,24
2 29147XXX,24
2 29148XXX,24
2 29149XXX,24
2 29150XXX,1
2 29151XXX,1
2 29152XXX,1
2 29153XXX,1
2 29154XXX,1
2 29155XXX,1
2 29156XXX,1
2 29157XXX,1
2 29158XXX,1
2 29159XXX,1
2 29160XXX,1
2 29161XXX,1
2 29162XXX,1
2 29163XXX,1
2 29164XXX,1
2 29165XXX,1
2 29166XXX,1
2 29167XXX,1
2 29168XXX,1
2 29169XXX,1
2 29170XXX,11
2 29171XXX,11
2 29172XXX,11
2 29173XXX,11
2 29174XXX,11
2 29175XXX,11
2 29176XXX,11
2 29177XXX,11
2 29178XXX,11
2 29179XXX,11
2 29180XXX,6
2 29181XXX,6
2 29182XXX,6
2 29183XXX,6
2 29184XXX,6
2 29185XXX,6
2 29186XXX,6
2 29187XXX,6
2 29188XXX,6
2 29189XXX,6
2 29190XXX,6
2 29191XXX,6
2 29192XXX,6
2 29193XXX,6
2 29194XXX,6
2 29195XXX,6
2 29196XXX,6
2 29197XXX,6
2 29198XXX,6
2 29199XXX,6
2 29200XXX,6
2 29201XXX,6
2 29202XXX,6
2 29203XXX,6
2 29204XXX,6
2 29205XXX,6
2 29206XXX,6
2 29207XXX,6
2 29208XXX,6
2 29209XXX,6
2 29210XXX,8
2 29211XXX,8
2 29212XXX,8
2 29213XXX,8
2 29214XXX,8
2 29215XXX,8
2 29216XXX,8
2 29217XXX,8
2 29218XXX,8
2 29219XXX,8
2 29220XXX,4
2 29221XXX,4
2 29222XXX,4
2 29223XXX,4
2 29224XXX,4
2 29225XXX,4
2 29226XXX,4
2 29227XXX,4
2 29228XXX,4
2 29229XXX,4
2 29230XXX,4
2 29231XXX,4
2 29232XXX,4
2 29233XXX,4
2 29234XXX,4
2 29235XXX,4
2 29236XXX,4
2 29237XXX,4
2 29238XXX,4
2 29239XXX,4
2 29240XXX,4
2 29241XXX,4
2 29242XXX,4
2 29243XXX,4
2 29244XXX,4
2 29245XXX,4
2 29246XXX,4
2 29247XXX,4
2 29248XXX,4
2 29249XXX,4
2 29250XXX,4
2 29251XXX,4
2 29252XXX,4
2 29253XXX,4
2 29254XXX,4
2 29255XXX,4
2 29256XXX,4
2 29257XXX,4
2 29258XXX,4
2 29259XXX,4
2 29260XXX,8
2 29261XXX,8
2 29262XXX,8
2 29263XXX,8
2 29264XXX,8
2 29265XXX,8
2 29266XXX,8
2 29267XXX,8
2 29268XXX,8
2 29269XXX,8
2 29270XXX,4
2 29271XXX,4
2 29272XXX,4
2 29273XXX,4
2 29274XXX,4
2 29275XXX,4
2 29276XXX,4
2 29277XXX,4
2 29278XXX,4
2 29279XXX,4
2 29280XXX,4
2 29281XXX,4
2 29282XXX,4
2 29283XXX,4
2 29284XXX,4
2 29285XXX,4
2 29286XXX,4
2 29287XXX,4
2 29288XXX,4
2 29289XXX,4
2 29290XXX,11
2 29291XXX,11
2 29292XXX,11
2 29293XXX,11
2 29294XXX,11
2 29295XXX,11
2 29296XXX,11
2 29297XXX,11
2 29298XXX,11
2 29299XXX,11
2 29300XXX,11
2 29301XXX,11
2 29302XXX,11
2 29303XXX,11
2 29304XXX,11
2 29305XXX,11
2 29306XXX,11
2 29307XXX,11
2 29308XXX,11
2 29309XXX,11
2 29310XXX,8
2 29311XXX,8
2 29312XXX,8
2 29313XXX,8
2 29314XXX,8
2 29315XXX,8
2 29316XXX,8
2 29317XXX,8
2 29318XXX,8
2 29319XXX,8
2 29320XXX,8
2 29321XXX,8
2 29322XXX,8
2 29323XXX,8
2 29324XXX,8
2 29325XXX,8
2 29326XXX,8
2 29327XXX,8
2 29328XXX,8
2 29329XXX,8
2 29330XXX,6
2 29331XXX,6
2 29332XXX,6
2 29333XXX,6
2 29334XXX,6
2 29335XXX,6
2 29336XXX,6
2 29337XXX,6
2 29338XXX,6
2 29339XXX,6
2 29340XXX,6
2 29341XXX,6
2 29342XXX,6
2 29343XXX,6
2 29344XXX,6
2 29345XXX,6
2 29346XXX,6
2 29347XXX,6
2 29348XXX,6
2 29349XXX,6
2 29353XXX,7
2 29355XXX,6
2 29356XXX,6
2 29357XXX,6
2 29358XXX,6
2 29359XXX,6
2 29363XXX,7
2 29365XXX,6
2 29366XXX,6
2 29367XXX,6
2 29368XXX,6
2 29369XXX,6
2 29370XXX,4
2 29371XXX,4
2 29372XXX,4
2 29373XXX,4
2 29374XXX,4
2 29375XXX,4
2 29376XXX,4
2 29377XXX,4
2 29378XXX,4
2 29379XXX,4
2 29380XXX,4
2 29381XXX,4
2 29382XXX,4
2 29383XXX,4
2 29384XXX,4
2 29385XXX,8
2 29386XXX,8
2 29387XXX,8
2 29388XXX,8
2 29389XXX,8
2 29390XXX,7
2 29391XXX,7
2 29392XXX,7
2 29393XXX,7
2 29394XXX,7
2 29395XXX,7
2 29396XXX,7
2 29397XXX,7
2 29398XXX,7
2 29399XXX,7
2 29400XXX,2
2 29401XXX,2
2 29402XXX,2
2 29403XXX,2
2 29404XXX,2
2 29405XXX,2
2 29406XXX,2
2 29407XXX,2
2 29408XXX,2
2 29409XXX,2
2 29410XXX,2
2 29411XXX,2
2 29412XXX,2
2 29413XXX,2
2 29414XXX,2
2 29415XXX,2
2 29416XXX,2
2 29417XXX,2
2 29418XXX,2
2 29419XXX,2
2 29420XXX,2
2 29421XXX,2
2 29422XXX,2
2 29423XXX,2
2 29424XXX,2
2 29425XXX,2
2 29426XXX,2
2 29427XXX,2
2 29428XXX,2
2 29429XXX,2
2 29430XXX,2
2 29431XXX,2
2 29432XXX,2
2 29433XXX,2
2 29434XXX,2
2 29435XXX,2
2 29436XXX,2
2 29437XXX,2
2 29438XXX,2
2 29439XXX,2
2 29440XXX,2
2 29441XXX,2
2 29442XXX,2
2 29443XXX,2
2 29444XXX,2
2 29445XXX,2
2 29446XXX,2
2 29447XXX,2
2 29448XXX,2
2 29449XXX,2
2 29450XXX,2
2 29451XXX,2
2 29452XXX,2
2 29453XXX,2
2 29454XXX,2
2 29455XXX,2
2 29456XXX,2
2 29457XXX,2
2 29458XXX,2
2 29459XXX,2
2 29460XXX,2
2 29461XXX,2
2 29462XXX,2
2 29463XXX,2
2 29464XXX,2
2 29465XXX,2
2 29466XXX,2
2 29467XXX,2
2 29468XXX,2
2 29469XXX,2
2 29470XXX,2
2 29471XXX,2
2 29472XXX,2
2 29473XXX,2
2 29474XXX,2
2 29475XXX,2
2 29476XXX,2
2 29477XXX,2
2 29478XXX,2
2 29479XXX,2
2 29480XXX,2
2 29481XXX,2
2 29482XXX,2
2 29483XXX,2
2 29484XXX,2
2 29485XXX,2
2 29486XXX,2
2 29487XXX,2
2 29488XXX,2
2 29489XXX,2
2 29490XXX,2
2 29491XXX,2
2 29492XXX,2
2 29493XXX,2
2 29494XXX,2
2 29495XXX,2
2 29496XXX,2
2 29497XXX,2
2 29498XXX,2
2 29499XXX,2
2 29500XXX,2
2 29501XXX,2
2 29502XXX,2
2 29503XXX,2
2 29504XXX,2
2 29505XXX,2
2 29506XXX,2
2 29507XXX,2
2 29508XXX,2
2 29509XXX,2
2 29510XXX,2
2 29511XXX,2
2 29512XXX,2
2 29513XXX,2
2 29514XXX,2
2 29515XXX,2
2 29516XXX,2
2 29517XXX,2
2 29518XXX,2
2 29519XXX,2
2 29520XXX,2
2 29521XXX,2
2 29522XXX,2
2 29523XXX,2
2 29524XXX,2
2 29525XXX,2
2 29526XXX,2
2 29527XXX,2
2 29528XXX,2
2 29529XXX,2
2 29530XXX,2
2 29531XXX,2
2 29532XXX,2
2 29533XXX,2
2 29534XXX,2
2 29535XXX,2
2 29536XXX,2
2 29537XXX,2
2 29538XXX,2
2 29539XXX,2
2 29540XXX,2
2 29541XXX,2
2 29542XXX,2
2 29543XXX,2
2 29544XXX,2
2 29545XXX,2
2 29546XXX,2
2 29547XXX,2
2 29548XXX,2
2 29549XXX,2
2 29550XXX,2
2 29551XXX,2
2 29552XXX,2
2 29553XXX,2
2 29554XXX,2
2 29555XXX,2
2 29556XXX,2
2 29557XXX,2
2 29558XXX,2
2 29559XXX,2
2 29560XXX,2
2 29561XXX,2
2 29562XXX,2
2 29563XXX,2
2 29564XXX,2
2 29565XXX,2
2 29566XXX,2
2 29567XXX,2
2 29568XXX,2
2 29569XXX,2
2 29570XXX,2
2 29571XXX,2
2 29572XXX,2
2 29573XXX,2
2 29574XXX,2
2 29575XXX,2
2 29576XXX,2
2 29577XXX,2
2 29578XXX,2
2 29579XXX,2
2 29580XXX,2
2 29581XXX,2
2 29582XXX,2
2 29583XXX,2
2 29584XXX,2
2 29585XXX,2
2 29586XXX,2
2 29587XXX,2
2 29588XXX,2
2 29589XXX,2
2 29590XXX,2
2 29591XXX,2
2 29592XXX,2
2 29593XXX,2
2 29594XXX,2
2 29595XXX,2
2 29596XXX,2
2 29597XXX,2
2 29598XXX,2
2 29599XXX,2
2 116000XX,20
2 116001XX,20
2 116002XX,20
2 116003XX,20
2 116004XX,20
2 116005XX,20
2 116006XX,20
2 116007XX,20
2 116008XX,20
2 116009XX,20
2 116010XX,20
2 116011XX,20
2 116012XX,20
2 116013XX,20
2 116014XX,20
2 116015XX,20
2 116016XX,20
2 116017XX,20
2 116018XX,20
2 116019XX,20
2 116020XX,20
2 116021XX,20
2 116022XX,20
2 116023XX,20
2 116024XX,20
2 116025XX,20
2 116026XX,20
2 116027XX,20
2 116028XX,20
2 116029XX,20
2 116030XX,20
2 116031XX,20
2 116032XX,20
2 116033XX,20
2 116034XX,20
2 116035XX,20
2 116036XX,20
2 116037XX,20
2 116038XX,20
2 116039XX,20
2 116040XX,20
2 116041XX,20
2 116042XX,20
2 116043XX,20
2 116044XX,20
2 116045XX,20
2 116046XX,20
2 116047XX,20
2 116048XX,20
2 116049XX,20
2 116050XX,20
2 116051XX,20
2 116052XX,20
2 116053XX,20
2 116054XX,20
2 116055XX,20
2 116056XX,20
2 116057XX,20
2 116058XX,20
2 116059XX,20
2 116060XX,20
2 116061XX,20
2 116062XX,20
2 116063XX,20
2 116064XX,20
2 116065XX,20
2 116066XX,20
2 116067XX,20
2 116068XX,20
2 116069XX,20
2 116070XX,20
2 116071XX,20
2 116072XX,20
2 116073XX,20
2 116074XX,20
2 116075XX,20
2 116076XX,20
2 116077XX,20
2 116078XX,20
2 116079XX,20
2 116080XX,20
2 116081XX,20
2 116082XX,20
2 116083XX,20
2 116084XX,20
2 116085XX,20
2 116086XX,20
2 116087XX,20
2 116088XX,20
2 116089XX,20
2 116090XX,20
2 116091XX,20
2 116092XX,20
2 116093XX,20
2 116094XX,20
2 116095XX,20
2 116096XX,20
2 116097XX,20
2 116098XX,20
2 116099XX,20
2 29620XXX,10
2 29621XXX,10
2 29622XXX,10
2 29623XXX,10
2 29624XXX,10
2 29625XXX,10
2 29626XXX,10
2 29627XXX,10
2 29628XXX,10
2 29629XXX,10
2 29630XXX,4
2 29631XXX,4
2 29632XXX,4
2 29633XXX,4
2 29634XXX,4
2 29635XXX,4
2 29636XXX,4
2 29637XXX,4
2 29638XXX,4
2 29639XXX,4
2 29640XXX,4
2 29641XXX,4
2 29642XXX,4
2 29643XXX,4
2 29644XXX,4
2 29645XXX,4
2 29646XXX,4
2 29647XXX,4
2 29648XXX,4
2 29649XXX,4
2 29650XXX,4
2 29651XXX,4
2 29652XXX,4
2 29653XXX,4
2 29654XXX,4
2 29655XXX,4
2 29656XXX,4
2 29657XXX,4
2 29658XXX,4
2 29659XXX,4
2 29660XXX,8
2 29661XXX,8
2 29662XXX,8
2 29663XXX,8
2 29664XXX,8
2 29665XXX,8
2 29666XXX,8
2 29667XXX,8
2 29668XXX,8
2 29669XXX,8
2 29670XXX,8
2 29671XXX,8
2 29672XXX,8
2 29673XXX,8
2 29674XXX,8
2 29675XXX,8
2 29676XXX,8
2 29677XXX,8
2 29678XXX,8
2 29679XXX,8
2 29680XXX,8
2 29681XXX,8
2 29682XXX,8
2 29683XXX,8
2 29684XXX,8
2 29685XXX,8
2 29686XXX,8
2 29687XXX,8
2 29688XXX,8
2 29689XXX,8
2 29690XXX,1
2 29691XXX,1
2 29692XXX,1
2 29693XXX,1
2 29694XXX,1
2 29695XXX,1
2 29696XXX,1
2 29697XXX,1
2 29698XXX,1
2 29699XXX,1
2 29700XXX,8
2 29701XXX,8
2 29702XXX,8
2 29703XXX,8
2 29704XXX,8
2 29705XXX,8
2 29706XXX,8
